,UnitId,DriverId,Time,Tag,Vin,Lat,Lon,Address,GpsQuality,Heading,SerialNumber,EventIndex,EventCode,FirmwareVersion,Hdop,Vdop,Pdop,NumSatellites,UnitType,OdometerDelta,EngineTimeDelta,AbsEvent,AbsIndicator,AcceleratorPosition,AccelViolationsCount,AdaptiveCruiseEngaged,AirbagDeployed,AirbagLight,AirBrakeEngaged,Altitude,AmbientAirTemp,BrakeIndicator,BrakePedalSwitch,CabinTemperature,Coasting,CoastingTime,CollisionDeceleration,CruiseControlActive,CruiseControlSetSpeed,CurrentGear,DecelViolationsCount,EngineOverspeed,EngineSpeed,EngineTorque,FuelRate,FuelRemaining,HarshAcceleration,HarshBraking,HighEngineTemp,HighWindSpeed,LoadPercent,LostExternalPower,LowBrakeFluid,LowEngineOilPressure,LowFuelLevel,LowTirePressure,MaxAccel,MaxDecel,MilStatus,OBDII_DTC,Panic,Raining,SeatBeltFastened,SeatbeltIndicator,SimCardRemoved,Speed,SpeedingOverMax,SpinOutEvent,StabilityControlEngaged,TotalFuelUsed,TotalHighGearTime,TractionControlEngaged,TrailerCoupled,TripCruiseControlTime,TripDistance,TripDrivingWithoutSeatbeltTime,TripDuration,TripFuelUsed,TripFuelUsed2,TripFullThrottleTime,TripHighGearTime,TripHighRpmTime,TripMaxSpeed,TripOptimalRpmTime,TripSpeedingTime,WindSpeedAlarmCount,WindSpeedPreAlarmCount,YawRate
56,395307784,395296332,5/5/2014 10:53,12399,1FT7W2AT7CEC68147,31.99983102,-102.1540057,US|79707|Texas|Midland|Tx-250-Loop N,Excellent,344,9CAN78VBL,,,,,,,,M,0 km,0:00:00,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII P008A-00,,,,FALSE,,49.4835162593548 mph,,,,,,,,,,0:00:00,0:15:00,2.943 L,,0:00:00,,0:00:00,,0:11:26,0:00:00,,,
57,304487550,429168074,5/5/2014 10:52,11644,1FTFW1EF2CKD25351,37.45874226,-101.358944,US|67880|Kansas|Ulysses|,Excellent,270,9CANAC68L,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBDII U0462-82,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
58,304487442,529273724,5/5/2014 10:52,12071,1FTFW1EF5CKD25344,31.34964742,-100.6523642,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,266,9CANF9GBL,,,,,,,,M,5.6 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,73.6498846650862 mph,,,,,,,,,,,,,,,,,,,,,,
59,304487442,529273724,5/5/2014 10:52,12071,1FTFW1EF5CKD25344,31.34964742,-100.6523642,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,266,9CANF9GBL,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,73.6498846650862 mph,,,,,,,,0:12:04,24 km,0:00:00,0:15:00,3.591 L,,0:00:00,,0:00:00,,0:12:02,0:00:08,,,
60,558996716,301695689,5/5/2014 10:53,14195,1FT7X2B69EEA67696,31.53929436,-101.9533001,US|79755|Texas|Midkiff|Texas Pecos Trl [Tx-349],Excellent,345,9CANGAS6N,,,,,,,,M,5.7 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B1A82-13,,,,FALSE,,69.0467668735183 mph,,,,,,,,,,,,,,,,,,,,,,
61,488008112,498969370,5/5/2014 10:52,14020,1FT7X2B65DEB35796,31.41563916,-100.5371365,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,242,9CAN60U1N,,,,,,,,M,4 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII U046B-86,,,,FALSE,,72.4991052171942 mph,,,,,,,,,,,,,,,,,,,,,,
62,626239250,366629796,5/5/2014 10:52,14295,1FT7X2B67EEB46848,31.34381094,-100.7017558,US|76941|Texas|Mertzon|E Us Highway 67 [Us-67],Excellent,255,9CANED19N,,,,,,,,M,5 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B1A82-09,,,,FALSE,,65.5944285298424 mph,,,,,,,,,,,,,,,,,,,,,,
63,626239250,366629796,5/5/2014 10:53,14295,1FT7X2B67EEB46848,31.33803346,-100.726416,US|76941|Texas|Mertzon|E Us Highway 67 [Us-67],Excellent,254,9CANED19N,,,,,,,,M,2.5 km,0:01:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B1A82-09,,,,FALSE,,78.253002456654 mph,TRUE,,,,,,,,,,,,,,,,,,,,,
64,481801318,626192406,5/5/2014 10:53,12242,1FT7W2B68CEB42159,29.00484943,-97.60506884,US|78164|Texas|Yorktown|Cottonpatch Rd,Excellent,270,9CANJXGBL,,,,,,,,M,0.7 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII U0462-82,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
65,417511636,379884397,5/5/2014 10:52,12324,1FT7X2B64CEC11684,37.4936673,-104.8269921,US|81089|Colorado|Walsenburg|,Excellent,270,9CANDDVBL,,,,,,,,M,0 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
66,216794901,301757227,5/5/2014 10:53,11445,1FTFX1CF4BFB09718,31.90607708,-102.3030977,US|79762|Texas|Odessa|Tx-191,Excellent,36,9CANL-HBL,,,,,,,,M,2.6 km,0:03:00,,,16,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B0097-81,,,,FALSE,,72.4991052171942 mph,,,,,,,,,,,,,,,,,,,,,,
67,216794539,529547828,5/5/2014 10:53,10506,1FT7W2AT3BEA75203,32.0538078,-102.0185864,US|79705|Texas|Midland|E Loop 250 N [Tx-250-Loop],Excellent,117,9CANI668L,,,,,,,,M,4.7 km,0:03:00,,,0,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII B0001-13,,,,FALSE,,59.8405312903825 mph,,,,,,,,,,,,,,,,,,,,,,
68,216794539,529547828,5/5/2014 10:53,10506,1FT7W2AT3BEA75203,32.05209118,-102.0149225,US|79705|Texas|Midland|E Loop 250 N [Tx-250-Loop],Excellent,121,9CANI668L,,,,,,,,M,0.4 km,0:00:00,,,77,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII B0001-13,,,,FALSE,,0 mph,,,,,,,,,,0:00:00,0:12:10,2.262 L,,0:00:00,,0:00:00,,0:02:24,0:00:00,,,
69,216794539,529547828,5/5/2014 10:53,10506,1FT7W2AT3BEA75203,32.05209118,-102.0149225,US|79705|Texas|Midland|E Loop 250 N [Tx-250-Loop],Excellent,121,9CANI668L,,,,,,,,M,0 km,0:00:00,,,0,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII B0001-13,,,,FALSE,,59.8405312903825 mph,,,,,,,,,,,,,,,,,,,,,,
70,216794539,529547828,5/5/2014 10:53,10506,1FT7W2AT3BEA75203,32.05209118,-102.0149225,US|79705|Texas|Midland|E Loop 250 N [Tx-250-Loop],Excellent,121,9CANI668L,,,,,,,,M,0 km,0:00:00,,,0,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII B0001-13,,,,FALSE,,59.8405312903825 mph,,,,,,,,,,0:00:00,0:00:00,0 L,,0:00:00,,0:00:00,,0:00:00,0:00:00,,,
71,395307786,0,5/5/2014 10:53,12405,1FT7W2AT1CEC68144,32.03277794,-102.0063394,US|79706|Texas|Midland|E Highway 80,Unreliable,0,9CAN5E33M,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII P2043-00,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
72,395307786,0,5/5/2014 10:53,12405,1FT7W2AT1CEC68144,32.03277794,-102.0063394,US|79706|Texas|Midland|E Highway 80,Unreliable,0,9CAN5E33M,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,FALSE,,FALSE,,,TRUE,OBDII P2043-00,,,,TRUE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
73,395307786,0,5/5/2014 10:53,12405,1FT7W2AT1CEC68144,32.03277794,-102.0063394,US|79706|Texas|Midland|E Highway 80,Unreliable,0,9CAN5E33M,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,TRUE,OBDII P2043-00,,,,TRUE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
74,395307786,0,5/5/2014 10:53,12405,1FT7W2AT1CEC68144,32.03373951,-102.0066224,US|79705|Texas|Midland|N Cr-1140,Excellent,270,9CAN5E33M,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,TRUE,OBDII P2043-00,,,,FALSE,,3.45233834367591 mph,,,,,,,,,,,,,,,,,,,,,,
75,404057920,429175922,5/5/2014 10:53,12536,1FT7W2AT5CEC68146,32.03311724,-102.0058888,US|79705|Texas|Midland|N Cr-1140,Excellent,344,9CAN5LG2M,,,,,,,,M,4.1 km,0:03:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII P008A-00,,,,FALSE,,10.3570150310277 mph,,,,,,,,,,,,,,,,,,,,,,
76,298031476,298035762,5/5/2014 10:53,10460,1FT7X2B69CEA59045,31.98289421,-102.0392501,US|79701|Texas|Midland|,Excellent,108,9CANH0N2L,,,,,,,,M,2.2 km,0:03:00,,,36,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P068A-00,,,,FALSE,,28.7694861972993 mph,,,,,,,,,,,,,,,,,,,,,,
77,304485300,357566588,5/5/2014 10:53,12005,1FTFW1EF2CKD25222,28.81597765,-97.8332779,US|78119|Texas|Kenedy|E State Highway 72 [Tx-72/Tx-239],Excellent,293,9CANCD68L,,,,,,,,M,4.1 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,54.0866340509226 mph,,,,,,,,,,,,,,,,,,,,,,
78,611094274,589387470,5/5/2014 10:52,14111,1FT7W2B66DEB77185,31.30385541,-101.7337223,US|76932|Texas|Big Lake|Fm-1555,Excellent,332,9CAN6HJ3N,,,,,,,,M,5.6 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,69.0467668735183 mph,,,,,,,,,,,,,,,,,,,,,,
79,214851203,529547844,5/5/2014 10:52,11014,1FT7W2AT7BED04109,32.03078908,-101.9882385,US|79706|Texas|Midland|E Interstate 20,Excellent,29,9CANCNI1L,,,,,,,,M,4.9 km,0:02:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,TRUE,,,,,FALSE,FALSE,,TRUE,,,FALSE,OBDII P06EA-00,,,,FALSE,,10.3570150310277 mph,,,,,,,,,,,,,,,,,,,,,,
80,529314050,362761368,5/5/2014 10:52,14089,1FT7X2B63DEB58414,31.42342829,-100.4960142,US|76904|Texas|San Angelo|Tx-306-Loop E,Excellent,306,9CANFEU1N,,,,,,,,M,1.4 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B1A82-09,,,,FALSE,,3.45233834367591 mph,,,,,,,,,,,,,,,,,,,,,,
81,529314050,362761368,5/5/2014 10:53,14089,1FT7X2B63DEB58414,31.42343366,-100.4962503,US|76904|Texas|San Angelo|Southwest Blvd,Excellent,90,9CANFEU1N,,,,,,,,M,0 km,0:01:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B1A82-09,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
82,529314050,362761368,5/5/2014 10:53,14089,1FT7X2B63DEB58414,31.42343366,-100.4962503,US|76904|Texas|San Angelo|Southwest Blvd,Excellent,90,9CANFEU1N,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII B1A82-09,,,,,,0 mph,,,,,,,,0:00:00,,0:00:00,0:03:26,0.384 L,,0:00:00,,0:00:00,,0:00:44,0:00:00,,,
83,676341401,556270534,5/5/2014 10:52,14192,1FT7X2B63EEA67693,31.88260239,-102.3156719,US|79762|Texas|Odessa|E University Blvd,Excellent,270,9CAN83S6N,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
84,604417830,609159016,5/5/2014 10:52,14276,1FTFW1EF5EKD40638,32.30718671,-102.5528918,US|79714|Texas|Andrews|SW 7th Pl,Excellent,0,9CANBHX8N,,,,,,,,M,0.7 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
85,590306086,690713753,5/5/2014 10:52,14236,1FMJU1J53EEF07585 ,32.02680734,-101.9001078,US|79706|Texas|Midland|Fm-307,Excellent,255,4661043338,,,,,,,,L,1.3 km,0:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8803984677869 mph,,,,,,,,,,,,,,,,,,,,,,
86,304486798,360616735,5/5/2014 10:53,11642,1FTFW1EF1CKD25308,31.19165055,-101.4301888,US|76932|Texas|Big Lake|E Us Highway 67 [Us-67],Unreliable,0,9CANM068L,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
87,304486798,360616735,5/5/2014 10:53,11642,1FTFW1EF1CKD25308,31.19165055,-101.4301888,US|76932|Texas|Big Lake|E Us Highway 67 [Us-67],Unreliable,0,9CANM068L,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,,,TRUE,,2.30155889578394 mph,,,,,,,,,,,,,,,,,,,,,,
88,304486798,360616735,5/5/2014 10:53,11642,1FTFW1EF1CKD25308,31.19165055,-101.4301888,US|76932|Texas|Big Lake|E Us Highway 67 [Us-67],Unreliable,0,9CANM068L,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,TRUE,,1.15077944789197 mph,,,,,,,,,,,,,,,,,,,,,,
89,547034088,301695713,5/5/2014 10:53,14153,1FTFW1EF3DKF98560,28.94126901,-97.11658625,US|77904|Texas|Victoria|Us-87 N [Us-87],Excellent,320,9CAN88I6N,,,,,,,,M,5.1 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII C1278,,,,FALSE,,67.8959874256263 mph,,,,,,,,,,,,,,,,,,,,,,
90,276474568,362016838,5/5/2014 10:53,11071,1FT7X2B62BED04170,31.81720879,-101.9546747,US|79706|Texas|Midland|Salt Lake Rd,Excellent,270,9CAND1I1L,,,,,,,,M,0.4 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
91,608144540,728492447,5/5/2014 10:52,14278,1FTFW1EF3EKD40640,28.54319698,-98.1842329,US|78071|Texas|Three Rivers|I-37 N,Excellent,190,9CAN8LT6N,,,,,,,,M,0 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,"OBDII B00A0-63,OBDII B00A0-68",,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
92,652136846,656201235,5/5/2014 10:52,14226,1FT7X2B63EEA86003,28.74265276,-97.02294496,US|77905|Texas|Victoria|Texas Independence Trl [Us-59],Excellent,234,9CANJ6S6N,,,,,,,,M,5.1 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,,,,,FALSE,,67.8959874256263 mph,,,,,,,,,,,,,,,,,,,,,,
93,427628036,302790962,5/5/2014 10:52,12733,1FT7X2B68CEC77414,35.21742524,-101.7054331,US|79111|Texas|Amarillo|,Excellent,78,9CANLS13M,,,,,,,,M,0.8 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII U0108-00,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
94,427628036,302790962,5/5/2014 10:52,12733,1FT7X2B68CEC77414,35.21742524,-101.7054331,US|79111|Texas|Amarillo|,Excellent,78,9CANLS13M,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII U0108-00,,,,,,0 mph,,,,,,,,0:00:15,,0:00:00,0:02:50,0.192 L,,0:00:00,,0:00:00,,0:00:02,0:00:00,,,
95,427628036,302790962,5/5/2014 10:53,12733,1FT7X2B68CEC77414,35.21742524,-101.7054331,US|79111|Texas|Amarillo|,Excellent,270,9CANLS13M,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII U0108-00,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
96,304479172,302789154,5/5/2014 10:53,11840,1FT7X2B69CEA70840,33.39302813,-97.72968562,US|76225|Texas|Alvord|N Us Highway 287 [Us-287/Us-81],Excellent,270,9CAN5X68L,,,,,,,,M,0 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B0091-93,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
97,304480556,366629864,5/5/2014 10:52,12375,1FT7X2B64CEA70907,32.03304213,-102.0076912,US|79706|Texas|Midland|E Highway 80,Excellent,322,9CAN664AK,,,,,,,,M,0.6 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P2254-00,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
98,304480556,366629864,5/5/2014 10:52,12375,1FT7X2B64CEA70907,32.03304213,-102.0076912,US|79706|Texas|Midland|E Highway 80,Excellent,9,9CAN664AK,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P2254-00,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
99,304480556,366629864,5/5/2014 10:52,12375,1FT7X2B64CEA70907,32.03304213,-102.0076912,US|79706|Texas|Midland|E Highway 80,Excellent,9,9CAN664AK,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII P2254-00,,,,,,0 mph,,,,,,,,0:00:00,,0:00:00,0:03:10,0.184 L,,0:00:00,,0:00:00,,0:00:04,0:00:00,,,
100,304483234,412220442,5/5/2014 10:52,12192,1FT7X2B63CEA89030,37.31423556,-104.5167772,US|81082|Colorado|Trinidad|S Blackhills Dr,Excellent,270,9CANFNTCK,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBDII B11E8-16,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
101,460759436,534477538,5/5/2014 10:53,12822,1FDUF5HT8DEA68983,31.99297261,-102.036922,US|79706|Texas|Midland|Fm-307,Excellent,270,9CANKV13M,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBDII P06EA-00,,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
102,276473840,362761346,5/5/2014 10:52,10294,1FT7X2B6XCEA15958,31.19583346,-101.4606533,US|76932|Texas|Big Lake|N Plaza Ave,Excellent,270,9CANC1N2L,,,,,,,,M,0 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B11E8-16,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
103,276473840,362761346,5/5/2014 10:52,10294,1FT7X2B6XCEA15958,31.19583346,-101.4606533,US|76932|Texas|Big Lake|N Plaza Ave,Excellent,270,9CANC1N2L,,,,,,,,M,0 km,0:00:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B11E8-16,,,,FALSE,,0 mph,,,,,,,,0:00:00,0 km,0:00:00,0:15:00,0.441 L,,0:00:00,,0:00:00,,0:00:00,0:00:00,,,
104,298031540,429121394,5/5/2014 10:53,10454,1FT7W2B62CEA58810,37.16979993,-104.5289196,US|81082|Colorado|Trinidad|Lawrence St,Excellent,270,9CANA3P2L,,,,,,,,M,0 km,0:02:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B0091-93,,,,FALSE,,1.15077944789197 mph,,,,,,,,0:00:00,0 km,0:00:00,0:02:06,0.06 L,,0:00:00,,0:00:00,,0:00:00,0:00:00,,,
105,427635396,478657972,5/5/2014 10:53,12765,1FT7W2BT9DEA19798,28.54322514,-98.18436165,US|78071|Texas|Three Rivers|I-37 N,Excellent,270,9CANBX23M,,,,,,,,M,0 km,0:03:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P20EE-00,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
106,304485218,362761362,5/5/2014 10:52,12002,1FTFW1EF9CKD25217,31.39239781,-100.584275,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,53,9CANFL68L,,,,,,,,M,5.2 km,0:03:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII C1963,,,,FALSE,,50.6342957072467 mph,,,,,,,,,,,,,,,,,,,,,,
107,304485218,362761362,5/5/2014 10:53,12002,1FTFW1EF9CKD25217,31.39371612,-100.5815754,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,276,9CANFL68L,,,,,,,,M,0.4 km,0:01:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII C1963,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
108,304485218,362761362,5/5/2014 10:53,12002,1FTFW1EF9CKD25217,31.39371612,-100.5815754,US|76904|Texas|San Angelo|Us-67 S [Us-67],Excellent,276,9CANFL68L,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII C1963,,,,,,0 mph,,,,,,,,0:08:44,,0:00:00,0:10:14,1.817 L,,0:00:00,,0:00:00,,0:08:57,0:00:00,,,
109,216794343,514621416,5/5/2014 10:52,10441,1FT7X2B62BEA57295,32.05449981,-102.0203244,US|79705|Texas|Midland|E Loop 250 N [Tx-250-Loop],Excellent,117,4332099673,,,,,,,,L,3 km,0:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2374134988146 mph,,,,,,,,,,,,,,,,,,,,,,
110,276474238,523947556,5/5/2014 10:53,10452,1FT7W2B64CEA58808,33.18928887,-97.28684215,US|76259|Texas|Ponder|N Hwy 156 [Fm-156],Excellent,258,9CAN63N2L,,,,,,,,M,1.9 km,0:02:00,,,0,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII B11E8-16,,,,FALSE,,0 mph,,,,,,,,,,,,,,,,,,,,,,
111,276474238,523947556,5/5/2014 10:53,10452,1FT7W2B64CEA58808,33.18928887,-97.28684215,US|76259|Texas|Ponder|N Hwy 156 [Fm-156],Excellent,258,9CAN63N2L,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,OBDII B11E8-16,,,,,,0 mph,,,,,,,,0:00:00,,0:00:00,0:08:37,1.11 L,,0:00:00,,0:00:00,,0:00:44,0:00:00,,,
112,518205786,519241178,5/5/2014 10:52,14058,1FT7X2B67DEB58383,32.01727477,-102.1567724,US|79707|Texas|Midland|Tx-250-Loop,Excellent,40,9CANFTF2N,,,,,,,,M,4.1 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P0532-00,,,,FALSE,,60.9913107382745 mph,,,,,,,,,,,,,,,,,,,,,,
113,216794337,302789474,5/5/2014 10:53,10438,1FT7X2BT2BEA55715,32.02215371,-102.0545897,US|79705|Texas|Midland|N Fairgrounds Rd,Excellent,165,4332098589,,,,,,,,L,2.3 km,0:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6342957072467 mph,,,,,,,,,,,,,,,,,,,,,,
114,304427650,399762366,5/5/2014 10:52,11539,1FTFW1EF0BKE10493,30.90603551,-101.1611753,US|76943|Texas|Ozona|State Highway 163 N [Tx-163],Excellent,0,9CANBYN2L,,,,,,,,M,5.6 km,0:03:00,,,0,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,"OBDII B00A0-68,OBDII B1211-13",,,,FALSE,,55.2374134988146 mph,,,,,,,,,,,,,,,,,,,,,,
115,304487344,260069507,5/5/2014 10:52,11931,1FTFW1EF8CKD25337,33.55309165,-97.83205884,US|76230|Texas|Bowie|Pelham St [Fm-3043],Excellent,224,9CAN7468L,,,,,,,,M,0.4 km,0:02:00,,,20,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,,FALSE,OBDII P0443-00,,,,FALSE,,28.7694861972993 mph,,,,,,,,,,,,,,,,,,,,,,
116,276473910,0,5/5/2014 10:53,10338,1FT7X2B66CEA33082,29.1631105,-97.95387539,US|78160|Texas|Stockdale|Wiatrek Ln,Excellent,270,9CAN6TM2L,,,,,,,,M,0 km,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OBDII P068A-00,OBDII P06B6-00",,,,,,0 mph,,,,,,,,,,,,,,,,,,,,,,
